study_id,study_role,analysis_id,analysis_summary,source_metabolite_id,analysis_feature_id,source_reported_name,refmet_name,refmet_id,super_class,main_class,sub_class,mapping_status,mapping_confidence,mapping_evidence,isotope_internal_standard_row,standard_detection_evidence,row_decision
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875756,ST003348|AN005484|ME875756,Docosapentaenoic acid(FFA(22:5n3),Docosapentaenoic acid,RM0149942,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875755,ST003348|AN005484|ME875755,Docosapentaenoic acid(FFA(22:5n6),Docosapentaenoic acid,RM0149942,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875652,ST003348|AN005484|ME875652,Dodecanedioic acid(FFA(12:0-DC),Dodecanedioic acid,RM0153694,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875631,ST003348|AN005484|ME875631,Dodecenoic acid(FFA(12:1),Dodecenoic acid,RM0073943,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875712,ST003348|AN005484|ME875712,EDTA,EDTA,RM0030846,Organic acids,Carboxylic acids,Tetracarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875734,ST003348|AN005484|ME875734,Eicosadienoic acid(FFA(20:2n6),Eicosadienoic acid,RM0149923,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875760,ST003348|AN005484|ME875760,Eicosanedioic acid(FFA(20:0-DC),Eicosanedioic acid,RM0149936,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875727,ST003348|AN005484|ME875727,Eicosapentaenoic acid(FFA(20:5),Eicosapentaenoic acid,RM0151646,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875730,ST003348|AN005484|ME875730,Eicosatrienoic acid(FFA(20:3n3),Eicosatrienoic acid,RM0152308,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875731,ST003348|AN005484|ME875731,Eicosatrienoic acid(FFA(20:3n6),Eicosatrienoic acid,RM0152308,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875732,ST003348|AN005484|ME875732,Eicosatrienoic acid(FFA(20:3n9),Eicosatrienoic acid,RM0152308,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875735,ST003348|AN005484|ME875735,Eicosenoic acid(FFA(20:1),Eicosenoic acid,RM0150389,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875775,ST003348|AN005484|ME875775,Enterolactone sulfate,Enterolactone sulfate,RM0188093,Lignans,Furanoid lignans,Tetrahydrofuran lignans,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875758,ST003348|AN005484|ME875758,Erucic acid(FFA(22:1n9),cis-Erucic acid,RM0153624,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875645,ST003348|AN005484|ME875645,Ethyl beta-D-glucopyranoside,Ethyl glucoside,RM0188039,Carbohydrates,Monosaccharides,Hexoses,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875665,ST003348|AN005484|ME875665,Ethylparaben sufate,Ethylparaben sulfate,RM0188067,Benzenoids,Benzoic acids,Hydroxybenzoic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875729,ST003348|AN005484|ME875729,Fluconazole,Fluconazole,RM0108860,Benzenoids,Halobenzenes,Fluorobenzenes,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875609,ST003348|AN005484|ME875609,Formiminoglutamic acid,Formiminoglutamic acid,RM0136010,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875573,ST003348|AN005484|ME875573,Fumaric acid,Fumaric acid,RM0135891,Organic acids,TCA acids,TCA acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875629,ST003348|AN005484|ME875629,Gluconic acid,Gluconic acid,RM0155944,Carbohydrates,Monosaccharides,Sugar acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875617,ST003348|AN005484|ME875617,Gluconolactone,Gluconolactone,RM0049636,Carbohydrates,Monosaccharides,Hexoses,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875619,ST003348|AN005484|ME875619,Glucose+myo-Inositol,Glucose,RM0135901,Carbohydrates,Monosaccharides,Hexoses,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875626,ST003348|AN005484|ME875626,Glucuronic acid,Glucuronic acid,RM0155912,Carbohydrates,Monosaccharides,Sugar acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875583,ST003348|AN005484|ME875583,Glutaric acid,Glutaric acid,RM0155778,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875842,ST003348|AN005484|ME875842,Glycerol,Glycerol,RM0135887,Organic oxygen compounds,Alcohols and polyols,"1,2-diols",mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875820,ST003348|AN005484|ME875820,Glycochenodeoxycholate-3-sulfate,Glycochenodeoxycholic acid 3-sulfate,RM0138951,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875810,ST003348|AN005484|ME875810,Glycocholic acid,Glycocholic acid,RM0135849,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875839,ST003348|AN005484|ME875839,Glycodeoxycholate-3-sulfate,Glycodeoxycholic acid 3-sulfate,RM0156465,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005484,Reversed phase NEGATIVE ION MODE,ME875809,ST003348|AN005484|ME875809,Glycohyocholic acid,Glycohyocholic acid,RM0128383,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
